X,Y,TILAVUUS,X,Y,icon_url
23.605276373627,61.5086585669573,"322","3319492","6827014",./2.png
23.5916047652821,61.5164103616239,"323","3318810","6827915",./0.png
23.5907273774546,61.5148075361489,"322","3318754","6827739",./2.png
23.5921234517896,61.5163963840259,"322","3318837.5","6827912",./2.png
23.6347195472786,61.5052570431893,"323","3321038.5","6826554",./0.png
23.6340710550506,61.5069072022803,"323","3321013.5","6826739.5",./0.png
23.6375468215679,61.5071007904991,"323","3321199.5","6826751.5",./0.png
23.6355537926903,61.5062342328928,"323","3321088.5","6826660.5",./0.png
23.6180892662713,61.50364172716,"323","3320144.5","6826420",./0.png
23.6314201188495,61.5074300277205,"323","3320875.5","6826805",./0.png
23.6308557674457,61.5056106761432,"323","3320835","6826604",./0.png
23.6284038306282,61.50898119769,"323","3320724","6826986",./0.png
23.614533506704,61.5052241172343,"323","3319964.5","6826606",./0.png
23.6143761406683,61.5059792015327,"323","3319960.5","6826690.5",./0.png
23.6268004422688,61.506516350872,"322","3320624.5","6826716",./2.png
23.6269566866553,61.5058555419153,"322","3320629","6826642",./2.png
23.6261518504079,61.5072098820934,"322","3320594","6826795",./2.png
23.624521349706,61.506989863365,"323","3320506","6826775",./0.png
23.6232863725687,61.5068065721253,"322","3320439.25","6826758",./2.png
23.6281804336411,61.5065325381692,"323","3320698","6826714",./0.png
23.596582555045,61.5020283883151,"322","3318991","6826300",./2.png
23.596582555045,61.5020283883151,"410","3318991","6826300",./8.png
23.6312391919823,61.5038057724966,"323","3320845","6826402",./0.png
23.6990923107087,61.5265284377106,"322","3324583","6828747",./2.png
23.6812953750153,61.5224946954579,"323","3323614","6828346",./0.png
23.6796071824707,61.5219236608864,"323","3323521","6828287",./0.png
23.6795273616749,61.5219666259411,"323","3323517","6828292",./0.png
23.6665837705227,61.5232719829704,"322","3322836.25","6828472.5",./2.png
23.667745684447,61.5311640320958,"322","3322943","6829348",./2.png
23.6539610837274,61.520973256686,"321","3322152","6828251",./6.png
23.6751698519119,61.5162826879243,"323","3323253","6827671",./0.png
23.6776769839175,61.5296459284898,"332","3323462.25","6829152",./3.png
23.6743352816761,61.5338443173312,"323","3323308.5","6829628.5",./0.png
23.6754291004282,61.5310506890237,"323","3323350.75","6829314.5",./0.png
23.6717043980729,61.5245467695444,"323","3323115.75","6828600.5",./0.png
23.6690632461432,61.5254972198984,"323","3322980.75","6828713.5",./0.png
23.6681223004979,61.523790123703,"322","3322921","6828526",./2.png
23.6700305650199,61.5217349863181,"323","3323010.75","6828292",./0.png
23.676729185016,61.5269417509737,"321","3323396.5","6828853.5",./6.png
23.6740799837135,61.5221212579124,"322","3323228.25","6828324",./2.png
23.68444002153,61.5281040033135,"332","3323813","6828962",./3.png
23.6860861466932,61.5163688784415,"322","3323834","6827651",./2.png
23.6733145983893,61.5278240304551,"323","3323220","6828961",./0.png
23.6603466962227,61.5284546034499,"323","3322534.25","6829066.5",./0.png
23.7057908991619,61.5278850117716,"322","3324946.75","6828880",./2.png
23.7086063575168,61.5283437075554,"322","3325099","6828923.5",./2.png
23.7105368432108,61.5320548173846,"323","3325222.5","6829331.5",./0.png
23.7017856622841,61.5286234859345,"323","3324738","6828973",./0.png
23.7024562811861,61.528774431674,"322","3324774.5","6828988",./2.png
23.7107624276035,61.5295678446152,"323","3325220.5","6829054",./0.png
23.7120965040198,61.531450242823,"322","3325302","6829260",./2.png
23.7079138427548,61.5315963235501,"323","3325080.5","6829287.5",./0.png
23.7062941373296,61.5302369011207,"322","3324986.75","6829140.5",./2.png
23.7003764709095,61.527632837669,"323","3324657.5","6828866.5",./0.png
23.6979714165246,61.5298200486571,"323","3324542","6829116.5",./0.png
23.6999275399826,61.5289377960965,"322","3324641","6829013",./2.png
23.6994188613443,61.5312921696283,"323","3324627.25","6829276.5",./0.png
23.6996830877957,61.5292911486837,"323","3324630","6829053",./0.png
23.7010298868974,61.5313131915058,"323","3324713","6829274.5",./0.png
23.7061766260178,61.532677083692,"323","3324994.25","6829412.5",./0.png
23.7197709918145,61.5290124355189,"332","3325696.25","6828968",./3.png
23.7130575964237,61.5261427956081,"322","3325323.25","6828666.5",./2.png
23.7053161681895,61.5301010034435,"322","3324934","6829128",./2.png
23.7101607488198,61.5323196854739,"323","3325204","6829362",./0.png
23.7045505630183,61.5279179114699,"323","3324881","6828887",./0.png
23.7034530402523,61.5263824531359,"332","3324814","6828719",./3.png
23.7051523480037,61.5264998729627,"323","3324905","6828727.5",./0.png
23.7065577480181,61.5264619743125,"323","3324979.5","6828719.5",./0.png
23.7054882873519,61.5264361370671,"322","3324922.5","6828719.5",./2.png
23.7018964879444,61.5261606845171,"323","3324730","6828698.5",./0.png
23.7027607331646,61.5263477492946,"323","3324777","6828717",./0.png
23.7059403166906,61.5265638208438,"323","3324947.25","6828732.5",./0.png
23.7007875877135,61.5251773021806,"323","3324665.5","6828592",./0.png
23.8321092759493,61.4731924448014,"332","3331365.75","6822457",./3.png
23.5152557135458,61.47815369368,"322","3314522.25","6823871",./2.png
23.5120867122338,61.4776863057409,"323","3314350.75","6823828",./0.png
23.7561598424732,61.5000106017474,"323","3327469.75","6825642",./0.png
23.7553639927261,61.4999377653147,"323","3327427","6825636",./0.png
23.7526264828743,61.5001464908013,"323","3327282.5","6825666.5",./0.png
23.7536725215594,61.4999378960531,"195","3327337","6825640.5",./7.png
23.7536725215594,61.4999378960531,"322","3327337","6825640.5",./2.png
23.7586146873993,61.4957938378476,"322","3327577","6825166",./2.png
23.7589198568228,61.4950286908404,"322","3327589","6825080",./2.png
23.7564272744863,61.4960471537239,"322","3327462","6825200",./2.png
23.7566971373708,61.4958919109476,"322","3327475.5","6825182",./2.png
23.7570638557855,61.4953931860088,"322","3327492.25","6825125.5",./2.png
23.754876039931,61.4957856802158,"323","3327378","6825175",./0.png
23.7428230341014,61.4998541316891,"332","3326759.25","6825660",./3.png
23.7390708940592,61.4992075349511,"322","3326556","6825598",./2.png
23.7386149559008,61.4987610171643,"323","3326529.25","6825549.5",./0.png
23.7507239966164,61.4954172833316,"332","3327155","6825145",./3.png
23.7526060607652,61.4925072386577,"323","3327239","6824816",./0.png
23.7496123323677,61.4922966359902,"322","3327078.5","6824800.5",./2.png
23.7472852760824,61.4950568076798,"322","3326970","6825114",./2.png
23.7383619451015,61.4957506266604,"322","3326499","6825215",./2.png
23.7775990293362,61.5040938552495,"322","3328633","6826040",./2.png
23.7775280422733,61.5012854975421,"322","3328613.75","6825727.5",./2.png
23.7817979227216,61.4985707461415,"322","3328826","6825414",./2.png
23.7837392903969,61.4986974141418,"323","3328930","6825423",./0.png
23.836379943434,61.6287491645384,"323","3332435","6839766.5",./0.png
23.8366305175978,61.6271743126004,"322","3332439.75","6839590.5",./2.png
23.8399539198752,61.6290473868928,"323","3332626","6839790.5",./0.png
24.1699044824401,61.5552139550187,"323","3349754","6830763",./0.png
24.3551574656369,61.6772601441236,"322","3360148.5","6843942",./2.png
24.3310542827562,61.6337794060989,"323","3358674.25","6839151.5",./0.png
24.3195685918812,61.7403888874916,"323","3358555","6851050",./0.png
24.3195685918812,61.7403888874916,"900","3358555","6851050",./9.png
24.3566550001907,61.6764316127175,"323","3360224","6843846.5",./0.png
24.3565599064298,61.6758865674507,"323","3360216.5","6843786",./0.png
24.357590011556,61.6800815313048,"322","3360290","6844251",./2.png
24.3616298611898,61.6832301517231,"323","3360518","6844593",./0.png
24.3646070115987,61.6822280239615,"322","3360671","6844475",./2.png
24.361213199257,61.6767126114954,"321","3360466.5","6843868",./6.png
24.35549968063,61.6837493456312,"323","3360196","6844664",./0.png
24.365551475827,61.6630050142607,"323","3360634.25","6842332",./0.png
24.3723707029363,61.6645502733653,"323","3361002.25","6842489.5",./0.png
24.3633446547365,61.6786392007335,"321","3360588","6844078",./6.png
24.3686051026658,61.6750053333272,"323","3360850","6843662",./0.png
24.3715996712791,61.6657879802593,"322","3360967","6842629",./2.png
24.3627823323568,61.6746553234637,"322","3360540.25","6843635.5",./2.png
24.3649314140131,61.6782028697399,"322","3360670","6844026",./2.png
24.3636839404214,61.6728904359051,"323","3360580","6843437",./0.png
23.6274305023153,61.4069288462181,"323","3320084","6815627",./0.png
23.5037985051014,61.6078668537624,"323","3314688","6838344",./0.png
23.5032554917824,61.6059935411509,"323","3314648","6838137",./0.png
23.5013527195805,61.6073101774547,"322","3314555","6838289",./2.png
23.5054934557321,61.6082246233753,"323","3314780","6838379",./0.png
23.2001092569576,61.6404616852021,"323","3298801","6842875",./0.png
23.1827168091933,61.6656184046447,"323","3298044.5","6845729",./0.png
23.1858588082593,61.6480517949256,"323","3298096","6843764",./0.png
23.1846733543779,61.6627081703846,"300","3298129","6845399",./5.png
23.1846733543779,61.6627081703846,"322","3298129","6845399",./2.png
23.1880409574286,61.5957157334114,"323","3297870","6837932",./0.png
23.1753021810476,61.6736768695164,"322","3297705","6846649",./2.png
24.2754971002481,61.3383236824109,"322","3354354","6806369",./2.png
24.2813978656063,61.3260549674365,"323","3354612.75","6804989.5",./0.png
23.0734974187108,61.7675508564675,"323","3292952","6857418",./0.png
23.8676446171037,61.4719307842918,"322","3333251.5","6822225",./2.png
23.8890795834208,61.4409665324464,"322","3334228.5","6818722.5",./2.png
23.8937973184979,61.4420936199701,"322","3334486","6818836",./2.png
23.8918349351302,61.4418332768944,"332","3334380","6818812",./3.png
23.8898757116014,61.4415415440438,"322","3334274","6818784.5",./2.png
23.8352396441463,61.4493035518151,"322","3331403.25","6819789",./2.png
23.851052274298,61.457335620993,"332","3332289.25","6820642.5",./3.png
23.8925672145482,61.4422496478648,"322","3334421.25","6818856.5",./2.png
23.8884792007103,61.4416263753099,"322","3334200","6818797.5",./2.png
23.8337511540092,61.4497808615804,"323","3331326.5","6819846",./0.png
23.8887644408362,61.4413993927745,"322","3334214","6818771.5",./2.png
23.8520446246623,61.4573585701268,"332","3332342.25","6820642.5",./3.png
23.9037072336254,61.4626340582339,"322","3335123","6821098",./2.png
23.9032216490558,61.4626095442013,"322","3335097","6821096.5",./2.png
23.8784709052175,61.4735040428026,"322","3333836.5","6822372.5",./2.png
23.8745760203418,61.4734910560981,"322","3333629","6822381",./2.png
23.8662395080519,61.4716200491532,"323","3333175","6822194",./0.png
23.8930826672322,61.4413588368483,"323","3334444","6818756",./0.png
23.8967008525011,61.4424158110273,"323","3334642.5","6818864.5",./0.png
23.8892687754868,61.4648869705054,"323","3334365.75","6821385.5",./0.png
23.9126251212096,61.4607170903412,"322","3335588","6820862",./2.png
23.8879940397016,61.4621905202441,"322","3334283.5","6821088.5",./2.png
23.8815800179698,61.4655148984892,"323","3333959.5","6821475",./0.png
23.8877688061164,61.4609684616565,"322","3334265","6820953",./2.png
23.8837739339708,61.4716407034284,"323","3334109","6822151.5",./0.png
23.8818840801541,61.4721856971221,"323","3334011.25","6822217",./0.png
23.879666966052,61.4720136756223,"322","3333892.25","6822203.5",./2.png
23.8844722588172,61.4735291969549,"323","3334156.25","6822360",./0.png
23.8831336156744,61.4741002887527,"322","3334088","6822427",./2.png
23.8737949106769,61.467240351654,"323","3333554","6821687",./0.png
23.8756188554509,61.4666490556133,"322","3333648","6821616.5",./2.png
23.8694312604269,61.4681639350149,"323","3333326.5","6821801",./0.png
23.8745737677064,61.4717352304023,"322","3333619.5","6822185.5",./2.png
23.8748631164421,61.4725007598391,"323","3333639","6822270",./0.png
23.8721685654716,61.4720347595341,"323","3333493","6822225",./0.png
23.8679505533222,61.4719692538733,"323","3333268","6822228.5",./0.png
23.896900223374,61.4615316202666,"322","3334754.5","6820992.5",./2.png
23.8865763542069,61.4659076341697,"323","3334227.75","6821506",./0.png
23.8876125402002,61.4637085516454,"322","3334271.25","6821258.5",./2.png
23.8871628444583,61.4643583675162,"322","3334250.75","6821332",./2.png
23.8875689377394,61.4640982236691,"322","3334271","6821302",./2.png
23.8902596491409,61.4638453691389,"322","3334413","6821267",./2.png
23.8835896999232,61.4668182336326,"322","3334073.5","6821615",./2.png
23.8837703542495,61.4647298170313,"323","3334072","6821382",./0.png
23.8828186009307,61.465049307327,"323","3334023","6821420",./0.png
23.8920694615591,61.4608960596619,"322","3334493.75","6820934",./2.png
23.8966253454578,61.461323286377,"323","3334738.75","6820970",./0.png
23.8703708549194,61.4720338746042,"323","3333397.25","6822229.5",./0.png
23.8901534013631,61.4643458717293,"323","3334410","6821323",./0.png
23.8906448113855,61.4643121894439,"323","3334436","6821318",./0.png
23.8930485708909,61.4640661983974,"323","3334562.75","6821284.5",./0.png
23.9054290111785,61.4615505986341,"323","3335209","6820973",./0.png
23.9030280754442,61.462290812953,"322","3335085","6821061.5",./2.png
23.8734086746976,61.4718387113142,"323","3333558","6822200",./0.png
23.87847724802,61.4733470220373,"323","3333836","6822355",./0.png
23.8937815799142,61.4628794862937,"323","3334595.5","6821150.5",./0.png
23.8715617947045,61.4677458867914,"322","3333437.75","6821749",./2.png
23.9034436021648,61.4632567202789,"323","3335112.25","6821168",./0.png
23.8730389707343,61.4700968999641,"323","3333529","6822007",./0.png
23.8958787861115,61.4642025931442,"323","3334714.25","6821292.5",./0.png
23.8728922529943,61.4717460259768,"323","3333530","6822191",./0.png
23.9081806779166,61.4652682920166,"322","3335375.25","6821380",./2.png
23.8774074399262,61.4732955555359,"322","3333778.75","6822352",./2.png
23.8761844850862,61.4737884049172,"322","3333716.25","6822410",./2.png
23.8765036775598,61.4724306239731,"323","3333726","6822258",./0.png
23.8719854192572,61.4753086007393,"323","3333500.75","6822590",./0.png
23.8624677901397,61.4701995293573,"323","3332966.5","6822045.5",./0.png
23.8778871132548,61.4726778875879,"323","3333801","6822282",./0.png
23.8670740489109,61.4702292362491,"323","3333212","6822037",./0.png
23.8646116008682,61.4698851734821,"322","3333079","6822005",./2.png
23.8941801442342,61.4634947858844,"322","3334620","6821218",./2.png
23.9069835303173,61.4621517103143,"323","3335295","6821036",./0.png
23.906262937942,61.4588214224268,"321","3335239","6820667",./6.png
23.9109264019276,61.4608132732692,"322","3335498","6820877",./2.png
23.8715166179069,61.4729178804894,"323","3333463","6822325",./0.png
23.8723320440256,61.4728378186975,"323","3333506","6822314",./0.png
23.8734980827211,61.4732866962251,"322","3333570.5","6822361",./2.png
23.9003849821358,61.4665504497696,"323","3334966.75","6821542.5",./0.png
23.9056422703114,61.4620493896825,"323","3335223","6821028",./0.png
23.9195427103724,61.4647399788368,"321","3335977.75","6821292.5",./6.png
23.9036372182228,61.462583071616,"322","3335119","6821092.5",./2.png
23.9126466922796,61.461067829717,"322","3335591","6820901",./2.png
23.9124493912804,61.4605963554781,"323","3335578","6820849",./0.png
23.8669641056224,61.4722564079804,"322","3333217","6822263",./2.png
23.9122307071854,61.4601513382445,"323","3335564","6820800",./0.png
23.8333736699897,61.4672179596902,"323","3331400.75","6821788.5",./0.png
23.8341962386862,61.466559009922,"300","3331441","6821713",./5.png
23.8341962386862,61.466559009922,"322","3331441","6821713",./2.png
23.8379571656205,61.4640912665901,"332","3331628","6821428.5",./3.png
23.8517747900754,61.4562207167515,"323","3332321.75","6820516.5",./0.png
23.8468365782271,61.4514676986356,"322","3332033","6820000",./2.png
23.8317205635884,61.4552704985422,"322","3331248","6820462.5",./2.png
23.8344775146206,61.452837874481,"323","3331381.75","6820184.5",./0.png
23.8350796230799,61.4527755348752,"322","3331413.5","6820176",./2.png
23.8365481339911,61.4510628378118,"323","3331482.5","6819981.5",./0.png
23.8337982354197,61.4505184113092,"323","3331333","6819928",./0.png
23.8422561706395,61.4554254741185,"322","3331810.25","6820452.5",./2.png
23.8395009667028,61.4548361423468,"323","3331660.25","6820394",./0.png
23.8318697793914,61.4524628683938,"322","3331240.75","6820149.5",./2.png
23.8371875072,61.4518815068624,"323","3331521","6820071",./0.png
23.8380290724242,61.4546852081466,"322","3331581","6820381",./2.png
23.8490827641451,61.45310038023,"323","3332161.5","6820176",./0.png
23.845126441724,61.4511227172182,"323","3331940","6819966",./0.png
23.8442311447615,61.4518114714826,"323","3331896","6820045",./0.png
23.8378171466033,61.4505759082169,"332","3331547.5","6819924",./3.png
23.8312438092273,61.4472661658635,"323","3331179.25","6819572.5",./0.png
23.8442192915304,61.4569349144408,"323","3331923","6820615.5",./0.png
23.8348354342585,61.4472778849897,"322","3331370.75","6819564.5",./2.png
23.8511766367717,61.4517837071634,"322","3332266","6820024",./2.png
23.8516127005858,61.4556421802344,"323","3332310","6820452.5",./0.png
23.8518563007765,61.4496978573674,"323","3332291","6819790",./0.png
23.840410265319,61.4484088048503,"323","3331674","6819676",./0.png
23.8494749429128,61.456926414092,"322","3332203","6820601",./2.png
23.8517573553402,61.4579267154329,"323","3332330","6820706.5",./0.png
23.8502072961193,61.4572936215983,"322","3332244","6820640",./2.png
23.8506838974204,61.4578704545991,"323","3332272.5","6820703",./0.png
23.8435177320251,61.4560789173338,"332","3331881","6820522",./3.png
23.8518102080056,61.4568457196413,"323","3332327","6820586",./0.png
23.852200326235,61.4565134600143,"323","3332346","6820548",./0.png
23.8524700937349,61.4425002530198,"323","3332285","6818987",./0.png
23.8509755629758,61.4418819105055,"322","3332202","6818922",./2.png
23.8492277510656,61.4420076078526,"322","3332109.5","6818940.5",./2.png
23.848465561326,61.4447247022189,"323","3332083.5","6819245",./0.png
23.8472571757472,61.4448943003226,"323","3332020","6819267",./0.png
23.847605227759,61.4444667791789,"322","3332036.25","6819218.5",./2.png
23.8533971750294,61.4467921875206,"323","3332357.5","6819462.5",./0.png
23.8496564000197,61.4500690713995,"322","3332175.75","6819837",./2.png
23.8513803157525,61.4484654223094,"323","3332259","6819654",./0.png
23.8501233994714,61.4443768934095,"322","3332170","6819202",./2.png
23.849821827696,61.44429806503,"323","3332153.5","6819194",./0.png
23.8536897301458,61.4447288152612,"323","3332362","6819232",./0.png
23.8496506491015,61.4440426325303,"323","3332143","6819166",./0.png
23.8466529541794,61.4463711647957,"323","3331995.75","6819433",./0.png
23.8458469411978,61.445854037752,"322","3331950","6819377.5",./2.png
23.8420133184265,61.4451768797376,"323","3331742","6819312",./0.png
23.8506516347351,61.4468095181049,"322","3332211.25","6819471.5",./2.png
23.8545426356017,61.4401771680637,"322","3332383","6818723",./2.png
23.8393130328089,61.4464613688654,"322","3331605","6819462",./2.png
23.8527403113576,61.4487932499931,"322","3332333.25","6819687",./2.png
23.8492407537751,61.4445720092331,"322","3332124","6819226",./2.png
23.8492407537751,61.4445720092331,"323","3332124","6819226",./0.png
23.858722128356,61.4428647355561,"322","3332620.25","6819011.5",./2.png
23.8450423059964,61.4385068047417,"321","3331867.5","6818561.5",./6.png
23.8528622496845,61.448607467001,"322","3332338.75","6819666",./2.png
23.84471825173,61.4372598978982,"322","3331843.5","6818423.5",./2.png
23.8512664424217,61.4540535043095,"323","3332283","6820276.5",./0.png
23.8730846169292,61.4425084285246,"322","3333384","6818935",./2.png
23.8495487131565,61.4559177504704,"323","3332201.5","6820488.5",./0.png
23.8492182496111,61.4568665871288,"323","3332189","6820595",./0.png
23.8479846264807,61.4566314663853,"323","3332122","6820572",./0.png
23.8512193384135,61.4578648773032,"323","3332301","6820701",./0.png
23.8477052941375,61.4573524664196,"323","3332111","6820653",./0.png
23.8493957796372,61.4562240583404,"323","3332195","6820523",./0.png
23.8494064542965,61.4579756146978,"323","3332205","6820718",./0.png
23.828090549766,61.4338107468473,"323","3330938.25","6818082.5",./0.png
23.8313990256221,61.4333175258275,"332","3331112","6818019",./3.png
23.7996133166466,61.4349536578317,"332","3329426","6818284",./3.png
23.8280585119884,61.4338953213646,"323","3330937","6818092",./0.png
23.8290522336342,61.4333436864506,"322","3330987","6818028",./2.png
23.8302788254887,61.4334530964177,"322","3331053","6818037",./2.png
23.8312063648809,61.4347994245671,"323","3331109.75","6818184.5",./0.png
23.8324363286896,61.4336290751615,"323","3331169","6818051",./0.png
23.8286879850477,61.4328681753588,"323","3330965","6817976",./0.png
23.8280756535142,61.4329886201757,"323","3330933","6817991",./0.png
23.7593408683164,61.459076841124,"332","3327412.25","6821076",./3.png
23.7561370600528,61.4582550747349,"323","3327237","6820993",./0.png
23.7581907166398,61.4588563559308,"323","3327349.75","6821054.5",./0.png
23.7550867564536,61.4594650034774,"323","3327187.75","6821130.5",./0.png
23.7580431114693,61.4566209362248,"322","3327329.5","6820806",./2.png
23.7563550196777,61.4568366976746,"323","3327240.75","6820834.5",./0.png
23.7573343011714,61.4571653988429,"322","3327294.75","6820868.5",./2.png
23.7575642022976,61.4554060077062,"323","3327297.25","6820672",./0.png
23.7560869769151,61.4549935900595,"323","3327216.25","6820630",./0.png
23.7558738566054,61.4534796155715,"322","3327196.5","6820462",./2.png
23.7544799110955,61.4527188835722,"323","3327118","6820381",./0.png
23.7547038349281,61.45331700329,"322","3327133.25","6820447",./2.png
23.7535820276982,61.4518352450496,"323","3327065.25","6820285",./0.png
23.7529078320704,61.4508311944868,"323","3327023.75","6820175",./0.png
23.7529968824942,61.4457407849343,"322","3327000.25","6819608",./2.png
23.7549160156957,61.4455979451752,"322","3327101.75","6819587",./2.png
23.7582051433461,61.4502793570861,"322","3327303","6820099.5",./2.png
23.7564379115476,61.4464784876332,"322","3327187.75","6819681",./2.png
23.7564538927274,61.4466405359639,"323","3327189.5","6819699",./0.png
23.756545989281,61.4589698668979,"323","3327262.75","6821071.5",./0.png
23.7515236045747,61.4506544611489,"322","3326949","6820159",./2.png
23.7436158353507,61.438600824401,"322","3326460.5","6818838",./2.png
23.7474907392812,61.435841846879,"323","3326651.75","6818520.5",./0.png
23.745549643163,61.4352565385178,"323","3326545","6818460.5",./0.png
23.7495860655911,61.4434543946412,"321","3326805.75","6819362.5",./6.png
23.7527425537511,61.4407499584109,"322","3326959","6819053",./2.png
23.7517145873422,61.4369756253156,"323","3326883.25","6818635.5",./0.png
23.7520025338946,61.4364166607671,"322","3326895.5","6818572.5",./2.png
23.7864649092322,61.3743964008125,"322","3328392.5","6811576",./2.png
23.7735295618681,61.3949134780327,"322","3327814.5","6813894.5",./2.png
23.7570844201178,61.3140873952761,"323","3326489","6804939",./0.png
23.7854477627517,61.3747316001846,"322","3328340","6811616",./2.png
23.7844364705792,61.3759201691797,"322","3328292.5","6811751",./2.png
23.7530929799598,61.3061734067328,"323","3326231.5","6804068.5",./0.png
23.7735523051503,61.3943302209039,"322","3327812.5","6813829.5",./2.png
23.7569726017982,61.3140847229423,"323","3326483","6804939",./0.png
23.7569103409305,61.3143706475424,"332","3326481.25","6804971",./3.png
23.7732739864409,61.39484903232,"322","3327800.5","6813888",./2.png
23.7373834159553,61.3089715757914,"322","3325406","6804422",./2.png
23.7679057816992,61.3508801064647,"322","3327271.22","6809006.72",./2.png
23.7766856826065,61.3810625602091,"322","3327906.75","6812344",./2.png
23.7702771743737,61.3715516645219,"322","3327512","6811302",./2.png
23.7690378334819,61.3719533129547,"322","3327448","6811350",./2.png
23.7599791870668,61.3162672274598,"322","3326656","6805174",./2.png
23.7577835939818,61.4127714150396,"322","3327072.75","6815924.5",./2.png
23.7474544586077,61.3246169692855,"321","3326032","6806137",./6.png
23.7620523036395,61.4102370354994,"322","3327286.5","6815631",./2.png
23.753841485518,61.4179271028495,"323","3326891","6816509",./0.png
23.7636949178749,61.4094857622639,"322","3327370","6815543",./2.png
23.759990993158,61.4174629860554,"332","3327216.5","6816441",./3.png
23.7590966031235,61.4114060809335,"323","3327135.25","6815769",./0.png
23.7472232695512,61.3383713547572,"322","3326096","6807669",./2.png
23.7469459534828,61.3333439556967,"322","3326053.25","6807110",./2.png
23.7477494219508,61.3228546466131,"321","3326038","6805940",./6.png
23.7731776794126,61.3929696142522,"322","3327785","6813679",./2.png
23.7476964962503,61.3235449677266,"321","3326039","6806017",./6.png
23.7734577621285,61.3937037633027,"323","3327804","6813760",./0.png
23.7721270855746,61.3951631018631,"322","3327741","6813926",./2.png
23.772793820235,61.3957806912493,"322","3327780","6813993",./2.png
23.7557038072216,61.4158788344525,"320","3326979","6816276",./4.png
23.7538979303725,61.3535304243559,"322","3326537","6809339",./2.png
23.7524987143734,61.3387042199198,"321","3326380","6807692",./6.png
23.7512286828312,61.3111899517159,"322","3326159.5","6804632",./2.png
23.7500734165475,61.3138208627098,"322","3326112.25","6804928",./2.png
23.7466569370524,61.3051075821428,"323","3325881","6803967",./0.png
23.7575444038363,61.3158273531468,"323","3326523.25","6805131.5",./0.png
23.7575450598947,61.3161372353784,"323","3326525","6805166",./0.png
23.7595616733222,61.3052996643761,"322","3326573","6803954",./2.png
23.7526720186771,61.311413117206,"322","3326238","6804653",./2.png
23.7628636033089,61.3047946847538,"323","3326747","6803889",./0.png
23.7531576618979,61.3060447204935,"322","3326234.25","6804054",./2.png
23.762558111636,61.3048592481429,"323","3326731","6803897",./0.png
23.7555348023023,61.3098334669871,"332","3326382.5","6804469.5",./3.png
23.7858066444471,61.4151834779169,"332","3328581.25","6816119",./3.png
23.7539383191047,61.322823174606,"323","3326369","6805920",./0.png
23.7562198860861,61.3267353369951,"323","3326512.75","6806349.5",./0.png
23.7524188648859,61.3245023217356,"322","3326297","6806111",./2.png
23.7488958511971,61.3242338552192,"321","3326107","6806090.5",./6.png
23.7614231652193,61.3348936328053,"332","3326836.25","6807244",./3.png
23.7783067603858,61.2977255621161,"323","3327535","6803061",./0.png
23.691731107502,61.4655028312633,"332","3323846.5","6821972.5",./3.png
23.6221079605418,61.5260979257353,"332","3320488","6828909",./3.png
23.6787977461792,61.5412957165567,"332","3323588","6830446",./3.png
23.7224747255348,61.4724481949507,"323","3325523","6822663",./0.png
23.7271450587817,61.4727221888175,"322","3325773.25","6822681",./2.png
23.7244425663348,61.4721272942826,"323","3325626","6822622",./0.png
23.7221796934091,61.4724860022021,"323","3325507.5","6822668",./0.png
23.7224934455962,61.4738767305899,"323","3325532","6822822",./0.png
23.552341253318,61.4914036686596,"322","3316574.75","6825241",./2.png
23.7243099070275,61.474683875865,"323","3325633.25","6822907",./0.png
23.6644358435063,61.5067825394889,"323","3322628","6826642.5",./0.png
23.6695957899189,61.5073129205655,"320","3322905.5","6826687.5",./4.png
23.6701822590168,61.5086835172239,"322","3322944.5","6826838.5",./2.png
23.6718025550824,61.5070255188394,"323","3323021.25","6826649.5",./0.png
23.6585578415445,61.5061130991986,"322","3322311.5","6826584",./2.png
23.664110640561,61.5094646659209,"323","3322626","6826942",./0.png
23.6821955315582,61.5069645685511,"322","3323573.75","6826614.5",./2.png
23.6781567722399,61.5066281653475,"323","3323357","6826588",./0.png
23.6803526921064,61.5074541117124,"322","3323478.5","6826674",./2.png
23.682954512241,61.507427644546,"322","3323616.75","6826664",./2.png
23.6896527135541,61.5030457175827,"323","3323948.25","6826158",./0.png
23.6898950291428,61.5068194686015,"322","3323982.5","6826577.5",./2.png
23.684527049478,61.5051081808293,"322","3323687.25","6826401.5",./2.png
23.6862921852467,61.5059639676866,"322","3323786","6826492",./2.png
23.6884366231264,61.5073633646014,"323","3323908","6826642",./0.png
23.6864073494206,61.504529677308,"322","3323784","6826332",./2.png
23.6873117973403,61.5036265396421,"323","3323827","6826229",./0.png
23.6858865568004,61.5032865036473,"322","3323749.25","6826195",./2.png
23.6872759301503,61.5014475777415,"322","3323812.75","6825986.5",./2.png
23.6694973161278,61.5024378329888,"323","3322872.5","6826145",./0.png
23.6698279493046,61.5025536963987,"321","3322890.75","6826157",./6.png
23.6836735164042,61.5007267331732,"323","3323617","6825916",./0.png
23.674060940167,61.5035732299854,"323","3323121.75","6826259",./0.png
23.6863100565255,61.5023986206022,"323","3323766.75","6826095",./0.png
23.6880134898672,61.5018023243235,"322","3323854","6826024",./2.png
23.6864091467005,61.5020417574189,"322","3323770","6826055",./2.png
23.6885205644098,61.5052501892129,"332","3323900.5","6826406.5",./3.png
23.6864756392292,61.5086539907624,"322","3323811","6826791",./2.png
